pic_name,sound_code,слово,sound,sound_trigger,метка_seq1,название категории,,pic_name,№_pic,pic,№_old,pic_code,pic_file,pic_trigger,quest1_a,quest1_a_sound_id,quest1_a_sound,quest1_a_trigger,ans,quest1_b,quest1_b_sound_id,quest1_b_sound,quest1_b_sound_trigger,quest2_b,quest2_b_sound_id,quest2_b_sound,ans,quest2_b_sound_trigger,,Дистракторы,dis_for_EE,dis_for_FM,Экспл_реал,FM_цель,FM_Экспл_реал,,Тропики,Огород,Тропики_короткие,Ogorod_short,,,,,,,Новые_понятия,,Известные_понятия,,,
Banan,1206,Banan,sound\\Banan.wav,105,11,экспл_реал_с_названием,экспл,Banan,_4,Banan_4,,2004,pics\\Banan_4.jpg,200,,0,0,0,0,,292,sound\\Eto.wav,801,,32,sound\\Sladriy_li_on.wav,да,804,2203,pics\\dis53.jpg,pics\\dis53.jpg,,pics\\Banan_4.jpg,0,pics\\Tikva_4.jpg,pics\\Tikva,,pics\\Tikva_4.jpg,,,,,,,,0.344323506,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Banan,1206,Banan,sound\\Banan.wav,105,11,экспл_реал_с_названием,экспл,Banan,_5,Banan_5,,2005,pics\\Banan_5.jpg,200,,0,0,0,0,,293,sound\\Na_kartinke.wav,801,,33,sound\\Vlazhniy_li_on.wav,нет,804,2206,pics\\dis50.jpg,pics\\dis50.jpg,,pics\\Banan_5.jpg,0,pics\\Tikva_5.jpg,pics\\Tikva,,pics\\Tikva_5.jpg,,,,,,,,0.898740465,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Banan,1206,Banan,sound\\Banan.wav,105,11,экспл_реал_с_названием,экспл,Banan,_6,Banan_6,,2006,pics\\Banan_6.jpg,200,,0,0,0,0,,294,sound\\Na_monitore.wav,801,,34,sound\\On_sedobniy.wav,да,804,2200,pics\\dis57.jpg,pics\\dis57.jpg,,pics\\Banan_6.jpg,0,pics\\Tikva_6.jpg,pics\\Tikva,,pics\\Tikva_6.jpg,,,,,,,,0.099804169,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Banan,1206,Banan,sound\\Banan.wav,105,11,экспл_реал_с_названием,экспл,Banan,_7,Banan_7,,2007,pics\\Banan_7.jpg,200,,0,0,0,0,,295,sound\\Pered_vami.wav,801,,35,sound\\Sireneviy_li_on.wav,нет,804,2196,pics\\dis40.jpg,pics\\dis40.jpg,,pics\\Banan_7.jpg,0,pics\\Tikva_7.jpg,pics\\Tikva,,pics\\Tikva_7.jpg,,,,,,,,0.634871509,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Banan,1206,Banan,sound\\Banan.wav,105,11,экспл_реал_с_названием,экспл,Banan,_8,Banan_8,,2008,pics\\Banan_8.jpg,200,,0,0,0,0,,296,sound\\Vi_vidite.wav,801,,40,sound\\On_repchatiy.wav,нет,804,2186,pics\\dis25.jpg,pics\\dis25.jpg,,pics\\Banan_8.jpg,0,pics\\Tikva_8.jpg,pics\\Tikva,,pics\\Tikva_8.jpg,,,,,,,,0.569791461,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Finik,299,Date,sound\\Tropicheskiy_plod.wav,118,12,импл_реал_без_названия,импл_,Finik,_1,Finik_1,,2009,pics\\Finik_1.jpg,201,,169,sound\\Korichneviy_li.wav,801,да,,0,0,0,,0,0,0,0,2050,pics\\Redis_2.jpg,0,pics\\Redis_2.jpg,,sound\\Tropic,,,,,,,,,,,pics\\Redis_2.jpg,0.533164668,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Finik,299,Date,sound\\Tropicheskiy_plod.wav,118,12,импл_реал_без_названия,импл_,Finik,_2,Finik_2,,2010,pics\\Finik_2.jpg,201,,170,sound\\Saharistiy_li.wav,801,да,,0,0,0,,0,0,0,0,2023,pics\\Goroh_7.jpg,0,pics\\Goroh_7.jpg,,sound\\Tropic,,,,,,,,,,,pics\\Goroh_7.jpg,0.189053235,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Finik,299,Date,sound\\Tropicheskiy_plod.wav,118,12,импл_реал_без_названия,импл_,Finik,_3,Finik_3,,2011,pics\\Finik_3.jpg,201,,171,sound\\Skolzskiy_li.wav,801,нет,,0,0,0,,0,0,0,0,2055,pics\\Redis_7.jpg,0,pics\\Redis_7.jpg,,sound\\Tropic,,,,,,,,,,,pics\\Redis_7.jpg,0.701836193,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Finik,299,Date,sound\\Tropicheskiy_plod.wav,118,12,импл_реал_без_названия,импл_,Finik,_4,Finik_4,,2012,pics\\Finik_4.jpg,201,,172,sound\\Lomkyi_li.wav,801,нет,,0,0,0,,0,0,0,0,2163,pics\\Tikva_3.jpg,0,pics\\Tikva_3.jpg,,sound\\Tropic,,,,,,,,,,,pics\\Tikva_3.jpg,0.83635482,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Finik,299,Date,sound\\Tropicheskiy_plod.wav,118,12,импл_реал_без_названия,импл_,Finik,_5,Finik_5,,2013,pics\\Finik_5.jpg,201,,173,sound\\Mochnatiy_li.wav,801,нет,,0,0,0,,0,0,0,0,2024,pics\\Goroh_8.jpg,0,pics\\Goroh_8.jpg,,sound\\Tropic,,,,,,,,,,,pics\\Goroh_8.jpg,0.632155737,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Finik,299,Date,sound\\Tropicheskiy_plod.wav,118,12,импл_реал_без_названия,импл_,Finik,_6,Finik_6,,2014,pics\\Finik_6.jpg,201,,174,sound\\Smorshenniy_li.wav,801,да,,0,0,0,,0,0,0,0,2162,pics\\Tikva_2.jpg,0,pics\\Tikva_2.jpg,,sound\\Tropic,,,,,,,,,,,pics\\Tikva_2.jpg,0.926345005,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Finik,299,Date,sound\\Tropicheskiy_plod.wav,118,12,импл_реал_без_названия,импл_,Finik,_7,Finik_7,,2015,pics\\Finik_7.jpg,201,,175,sound\\S_kostochkoy_li.wav,801,да,,0,0,0,,0,0,0,0,2052,pics\\Redis_4.jpg,0,pics\\Redis_4.jpg,,sound\\Tropic,,,,,,,,,,,pics\\Redis_4.jpg,0.574480087,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Finik,299,Date,sound\\Tropicheskiy_plod.wav,118,12,импл_реал_без_названия,импл_,Finik,_8,Finik_8,,2016,pics\\Finik_8.jpg,201,,176,sound\\Treugolniy_li.wav,801,нет,,0,0,0,,0,0,0,0,2164,pics\\Tikva_4.jpg,0,pics\\Tikva_4.jpg,,sound\\Tropic,,,,,,,,,,,pics\\Tikva_4.jpg,0.825895975,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
Goroh,300,Peas,sound\\Ogorodniy_plod.wav,119,13,экспл_реал_без_названия,экспл,Goroh,_1,Goroh_1,,2017,pics\\Goroh_1.jpg,202,,0,0,0,0,,289,sound\\Na_ecrane.wav,801,,49,sound\\Rihliy_li_on.wav,нет,804,2199,pics\\dis56.jpg,pics\\dis56.jpg,,pics\\Goroh_1.jpg,0,,,,,,,,,,,,0.530200121,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Ogorodniy_plod.wav,,,
Goroh,300,Peas,sound\\Ogorodniy_plod.wav,119,13,экспл_реал_без_названия,экспл,Goroh,_2,Goroh_2,,2018,pics\\Goroh_2.jpg,202,,0,0,0,0,,290,sound\\Posmotrite_vot.wav,801,,50,sound\\On_v_struchke.wav,да,804,2195,pics\\dis41.jpg,pics\\dis41.jpg,,pics\\Goroh_2.jpg,0,,,,,,,,,,,,0.47660569,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
Goroh,300,Peas,sound\\Ogorodniy_plod.wav,119,13,экспл_реал_без_названия,экспл,Goroh,_3,Goroh_3,,2019,pics\\Goroh_3.jpg,202,,0,0,0,0,,291,sound\\Vot.wav,801,,51,sound\\Yadovitiy_li_on.wav,нет,804,2172,pics\\dis23.jpg,pics\\dis23.jpg,,pics\\Goroh_3.jpg,0,,,,,,,,,,,,0.02727074,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
Goroh,300,Peas,sound\\Ogorodniy_plod.wav,119,13,экспл_реал_без_названия,экспл,Goroh,_4,Goroh_4,,2020,pics\\Goroh_4.jpg,202,,0,0,0,0,,292,sound\\Eto.wav,801,,52,sound\\On_polosatiy.wav,нет,804,2193,pics\\dis2.jpg,pics\\dis2.jpg,,pics\\Goroh_4.jpg,0,,,,,,,,,,,,0.091763617,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
Goroh,300,Peas,sound\\Ogorodniy_plod.wav,119,13,экспл_реал_без_названия,экспл,Goroh,_5,Goroh_5,,2021,pics\\Goroh_5.jpg,202,,0,0,0,0,,293,sound\\Na_kartinke.wav,801,,53,sound\\On_ploskiy.wav,да,804,2227,pics\\dis39.jpg,pics\\dis39.jpg,,pics\\Goroh_5.jpg,0,,,,,,,,,,,,0.869731095,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Ogorodniy_plod.wav,,,
Goroh,300,Peas,sound\\Ogorodniy_plod.wav,119,13,экспл_реал_без_названия,экспл,Goroh,_6,Goroh_6,,2022,pics\\Goroh_6.jpg,202,,0,0,0,0,,294,sound\\Na_monitore.wav,801,,54,sound\\On_tolsheniy.wav,нет,804,2174,pics\\dis7.jpg,pics\\dis7.jpg,,pics\\Goroh_6.jpg,0,,,,,,,,,,,,0.598190087,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Ogorodniy_plod.wav,,,
Goroh,300,Peas,sound\\Ogorodniy_plod.wav,119,13,экспл_реал_без_названия,экспл,Goroh,_7,Goroh_7,,2023,pics\\Goroh_7.jpg,202,,0,0,0,0,,295,sound\\Pered_vami.wav,801,,55,sound\\Zeleniy_li_on.wav,да,804,2231,pics\\dis12.jpg,pics\\dis12.jpg,,pics\\Goroh_7.jpg,0,,,,,,,,,,,,0.508787585,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
Goroh,300,Peas,sound\\Ogorodniy_plod.wav,119,13,экспл_реал_без_названия,экспл,Goroh,_8,Goroh_8,,2024,pics\\Goroh_8.jpg,202,,0,0,0,0,,296,sound\\Vi_vidite.wav,801,,56,sound\\Ligkiy_li_on.wav,да,804,2175,pics\\dis5.jpg,pics\\dis5.jpg,,pics\\Goroh_8.jpg,0,,,,,,,,,,,,0.741554632,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,sound\\Ogorodniy_plod.wav,,,
Ackee,1209,Renan,sound\\Renan.wav,108,14,импл_новые_с_названием,импл_,Ackee,_1,Ackee_1,,2065,pics\\Ackee_1.jpg,208,,225,sound\\Sushenniy_li.wav,801,нет,,0,0,0,,0,0,0,0,2035,pics\\Limon_3.jpg,0,pics\\Limon_3.jpg,,,pics\\Banan_1.jpg,,,,,,0.548582655,pics\\Limon_3.jpg,,,pics\\Limon_3.jpg,0.264899109,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Ackee,1209,Renan,sound\\Renan.wav,108,14,импл_новые_с_названием,импл_,Ackee,_2,Ackee_2,,2066,pics\\Ackee_2.jpg,208,,226,sound\\S_vetochkoy_li.wav,801,да,,0,0,0,,0,0,0,0,2017,pics\\Goroh_1.jpg,0,pics\\Goroh_1.jpg,,,pics\\Banan_2.jpg,,,,,,0.765098358,pics\\Goroh_1.jpg,,,pics\\Goroh_1.jpg,0.050203852,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Ackee,1209,Renan,sound\\Renan.wav,108,14,импл_новые_с_названием,импл_,Ackee,_3,Ackee_3,,2067,pics\\Ackee_3.jpg,208,,227,sound\\Rasskrit_li.wav,801,да,,0,0,0,,0,0,0,0,2051,pics\\Redis_3.jpg,0,pics\\Redis_3.jpg,,,pics\\Banan_3.jpg,,,,,,0.241676873,pics\\Redis_3.jpg,,,pics\\Redis_3.jpg,0.669322184,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Ackee,1209,Renan,sound\\Renan.wav,108,14,импл_новые_с_названием,импл_,Ackee,_4,Ackee_4,,2068,pics\\Ackee_4.jpg,208,,228,sound\\Pushistiy_li.wav,801,нет,,0,0,0,,0,0,0,0,2008,pics\\Banan_8.jpg,0,pics\\Banan_8.jpg,,,pics\\Banan_4.jpg,,,,,,0.891398582,pics\\Banan_8.jpg,,,pics\\Banan_8.jpg,0.510458009,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Ackee,1209,Renan,sound\\Renan.wav,108,14,импл_новые_с_названием,импл_,Ackee,_5,Ackee_5,,2069,pics\\Ackee_5.jpg,208,,229,sound\\Kvadratniy_li.wav,801,нет,,0,0,0,,0,0,0,0,2040,pics\\Limon_8.jpg,0,pics\\Limon_8.jpg,,,pics\\Banan_5.jpg,,,,,,0.427114587,pics\\Limon_8.jpg,,,pics\\Limon_8.jpg,0.845105621,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Ackee,1209,Renan,sound\\Renan.wav,108,14,импл_новые_с_названием,импл_,Ackee,_6,Ackee_6,,2070,pics\\Ackee_6.jpg,208,,230,sound\\Sklizskiy_li.wav,801,нет,,0,0,0,,0,0,0,0,2053,pics\\Redis_5.jpg,0,pics\\Redis_5.jpg,,,pics\\Banan_6.jpg,,,,,,0.201708653,pics\\Redis_5.jpg,,,pics\\Redis_5.jpg,0.450431734,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Ackee,1209,Renan,sound\\Renan.wav,108,14,импл_новые_с_названием,импл_,Ackee,_7,Ackee_7,,2071,pics\\Ackee_7.jpg,208,,231,sound\\Uvyadshiy_li.wav,801,да,,0,0,0,,0,0,0,0,2007,pics\\Banan_7.jpg,0,pics\\Banan_7.jpg,,,pics\\Banan_7.jpg,,,,,,0.899830554,pics\\Banan_7.jpg,,,pics\\Banan_7.jpg,0.900618725,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Ackee,1209,Renan,sound\\Renan.wav,108,14,импл_новые_с_названием,импл_,Ackee,_8,Ackee_8,,2072,pics\\Ackee_8.jpg,208,,232,sound\\Raznocvetniy_li.wav,801,да,,0,0,0,,0,0,0,0,2016,pics\\Finik_8.jpg,0,pics\\Finik_8.jpg,,,pics\\Banan_8.jpg,,,,,,0.766702513,pics\\Finik_8.jpg,,,pics\\Finik_8.jpg,0.356524338,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Ake,1210,Baroh,sound\\Baroh.wav,109,15,экспл_новые_с_названием,экспл,Ake,_1,Ake_1,,2073,pics\\Ake_1.jpg,209,,0,0,0,0,,289,sound\\Na_ecrane.wav,801,,105,sound\\On_imeet_myakot.wav,да,804,2198,pics\\dis42.jpg,pics\\dis42.jpg,,,,pics\\Finik_1.jpg,,,,,,0.609577504,pics\\Kokos_6.jpg,,,,0.02383724,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Ake,1210,Baroh,sound\\Baroh.wav,109,15,экспл_новые_с_названием,экспл,Ake,_2,Ake_2,,2074,pics\\Ake_2.jpg,209,,0,0,0,0,,290,sound\\Posmotrite_vot.wav,801,,106,sound\\Prodolgovatiy_li_on.wav,да,804,2183,pics\\dis18.jpg,pics\\dis18.jpg,,,,pics\\Finik_2.jpg,,,,,,0.879689212,pics\\Finik_1.jpg,,,,0.526292097,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Ake,1210,Baroh,sound\\Baroh.wav,109,15,экспл_новые_с_названием,экспл,Ake,_3,Ake_3,,2075,pics\\Ake_3.jpg,209,,0,0,0,0,,291,sound\\Vot.wav,801,,107,sound\\Pyatnistiy_li_on.wav,нет,804,2208,pics\\dis45.jpg,pics\\dis45.jpg,,,,pics\\Finik_3.jpg,,,,,,0.160972421,pics\\Tomat_1.jpg,,,,0.533813542,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Ake,1210,Baroh,sound\\Baroh.wav,109,15,экспл_новые_с_названием,экспл,Ake,_4,Ake_4,,2076,pics\\Ake_4.jpg,209,,0,0,0,0,,292,sound\\Eto.wav,801,,108,sound\\On_s_kozhuroy.wav,да,804,2188,pics\\dis3.jpg,pics\\dis3.jpg,,,,pics\\Finik_4.jpg,,,,,,0.084549455,pics\\Tomat_6.jpg,,,,0.074299158,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Ake,1210,Baroh,sound\\Baroh.wav,109,15,экспл_новые_с_названием,экспл,Ake,_5,Ake_5,,2077,pics\\Ake_5.jpg,209,,0,0,0,0,,293,sound\\Na_kartinke.wav,801,,109,sound\\Fioletoviy_li_on.wav,да,804,2192,pics\\dis32.jpg,pics\\dis32.jpg,,,,pics\\Finik_5.jpg,,,,,,0.621602974,pics\\Kokos_4.jpg,,,,0.572751983,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Ake,1210,Baroh,sound\\Baroh.wav,109,15,экспл_новые_с_названием,экспл,Ake,_6,Ake_6,,2078,pics\\Ake_6.jpg,209,,0,0,0,0,,294,sound\\Na_monitore.wav,801,,110,sound\\On_s_dolkami.wav,нет,804,2171,pics\\dis22.jpg,pics\\dis22.jpg,,,,pics\\Finik_6.jpg,,,,,,0.199108519,pics\\Redis_6.jpg,,,,0.089618917,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Ake,1210,Baroh,sound\\Baroh.wav,109,15,экспл_новые_с_названием,экспл,Ake,_7,Ake_7,,2079,pics\\Ake_7.jpg,209,,0,0,0,0,,295,sound\\Pered_vami.wav,801,,111,sound\\On_visushenniy.wav,нет,804,2177,pics\\dis35.jpg,pics\\dis35.jpg,,,,pics\\Finik_7.jpg,,,,,,0.63941435,pics\\Kokos_3.jpg,,,,0.279521869,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Ake,1210,Baroh,sound\\Baroh.wav,109,15,экспл_новые_с_названием,экспл,Ake,_8,Ake_8,,2080,pics\\Ake_8.jpg,209,,0,0,0,0,,296,sound\\Vi_vidite.wav,801,,112,sound\\Myatiy_li_on.wav,нет,804,2184,pics\\dis19.jpg,pics\\dis19.jpg,,,,pics\\Finik_8.jpg,,,,,,0.476665934,pics\\Limon_5.jpg,,,,0.740832497,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Finger,297,Liroh,sound\\Noviy_plod.wav,116,16,импл_новые_без_названия,импл_,Finger,_1,Finger_1,,2081,pics\\Finger_1.jpg,210,,241,sound\\Vityanut_li.wav,801,да,,0,0,0,,0,0,0,0,2050,pics\\Redis_2.jpg,0,pics\\Redis_2.jpg,,,pics\\Goroh_1.jpg,,,,,,0.247142564,pics\\Redis_2.jpg,,,pics\\Redis_2.jpg,0.967558485,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Finger,298,Liroh,sound\\Redkiy_plod.wav,117,16,импл_новые_без_названия,импл_,Finger,_2,Finger_2,,2082,pics\\Finger_2.jpg,210,,242,sound\\Nadloman_li.wav,801,да,,0,0,0,,0,0,0,0,2024,pics\\Goroh_8.jpg,0,pics\\Goroh_8.jpg,,,pics\\Goroh_2.jpg,,,,,,0.656240927,pics\\Goroh_8.jpg,,,pics\\Goroh_8.jpg,0.065035914,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Finger,297,Liroh,sound\\Noviy_plod.wav,116,16,импл_новые_без_названия,импл_,Finger,_3,Finger_3,,2083,pics\\Finger_3.jpg,210,,243,sound\\Volnistiy_li.wav,801,нет,,0,0,0,,0,0,0,0,2005,pics\\Banan_5.jpg,0,pics\\Banan_5.jpg,,,pics\\Goroh_3.jpg,,,,,,0.913351657,pics\\Banan_5.jpg,,,pics\\Banan_5.jpg,0.775527586,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Finger,298,Liroh,sound\\Redkiy_plod.wav,117,16,импл_новые_без_названия,импл_,Finger,_4,Finger_4,,2084,pics\\Finger_4.jpg,210,,244,sound\\Buriy_li.wav,801,да,,0,0,0,,0,0,0,0,2042,pics\\Peper_2.jpg,0,pics\\Peper_2.jpg,,,pics\\Goroh_4.jpg,,,,,,0.375033204,pics\\Peper_2.jpg,,,pics\\Peper_2.jpg,0.154973008,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Finger,298,Liroh,sound\\Redkiy_plod.wav,117,16,импл_новые_без_названия,импл_,Finger,_5,Finger_5,,2085,pics\\Finger_5.jpg,210,,245,sound\\Vizhatiy_li.wav,801,нет,,0,0,0,,0,0,0,0,2052,pics\\Redis_4.jpg,0,pics\\Redis_4.jpg,,,pics\\Goroh_5.jpg,,,,,,0.237904892,pics\\Redis_4.jpg,,,pics\\Redis_4.jpg,0.11956144,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Finger,298,Liroh,sound\\Redkiy_plod.wav,117,16,импл_новые_без_названия,импл_,Finger,_6,Finger_6,,2086,pics\\Finger_6.jpg,210,,246,sound\\Obemniy_li.wav,801,да,,0,0,0,,0,0,0,0,2060,pics\\Tomat_4.jpg,0,pics\\Tomat_4.jpg,,,pics\\Goroh_6.jpg,,,,,,0.11089961,pics\\Tomat_4.jpg,,,pics\\Tomat_4.jpg,0.090283547,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Finger,298,Liroh,sound\\Redkiy_plod.wav,117,16,импл_новые_без_названия,импл_,Finger,_7,Finger_7,,2087,pics\\Finger_7.jpg,210,,247,sound\\Pustoy_li.wav,801,нет,,0,0,0,,0,0,0,0,2006,pics\\Banan_6.jpg,0,pics\\Banan_6.jpg,,,pics\\Goroh_7.jpg,,,,,,0.907633684,pics\\Banan_6.jpg,,,pics\\Banan_6.jpg,0.225300671,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Finger,298,Liroh,sound\\Redkiy_plod.wav,117,16,импл_новые_без_названия,импл_,Finger,_8,Finger_8,,2088,pics\\Finger_8.jpg,210,,248,sound\\Beliy_li.wav,801,нет,,0,0,0,,0,0,0,0,2061,pics\\Tomat_5.jpg,0,pics\\Tomat_5.jpg,,,pics\\Goroh_8.jpg,,,,,,0.096881959,pics\\Tomat_5.jpg,,,pics\\Tomat_5.jpg,0.472562319,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Gac,297,Fimon,sound\\Noviy_plod.wav,116,17,экспл_новые_без_названия,экспл,Gac,_1,Gac_1,,2089,pics\\Gac_1.jpg,211,,0,0,0,0,,289,sound\\Na_ecrane.wav,801,,121,sound\\Ispachkan_li_on.wav,нет,804,2185,pics\\dis31.jpg,pics\\dis31.jpg,,,,pics\\Kokos_1.jpg,,,,,,0.376054562,pics\\Peper_1.jpg,,,,0.531576006,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Gac,298,Fimon,sound\\Redkiy_plod.wav,117,17,экспл_новые_без_названия,экспл,Gac,_2,Gac_2,,2090,pics\\Gac_2.jpg,211,,0,0,0,0,,290,sound\\Posmotrite_vot.wav,801,,122,sound\\On_farshirovanniy.wav,нет,804,2170,pics\\dis36.jpg,pics\\dis36.jpg,,,,pics\\Kokos_2.jpg,,,,,,0.935794622,pics\\Banan_3.jpg,,,,0.090469196,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Gac,297,Fimon,sound\\Noviy_plod.wav,116,17,экспл_новые_без_названия,экспл,Gac,_3,Gac_3,,2091,pics\\Gac_3.jpg,211,,0,0,0,0,,291,sound\\Vot.wav,801,,123,sound\\On_razrezanniy.wav,да,804,2190,pics\\dis27.jpg,pics\\dis27.jpg,,,,pics\\Kokos_3.jpg,,,,,,0.257968923,pics\\Redis_1.jpg,,,,0.908565076,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Gac,298,Fimon,sound\\Redkiy_plod.wav,117,17,экспл_новые_без_названия,экспл,Gac,_4,Gac_4,,2092,pics\\Gac_4.jpg,211,,0,0,0,0,,292,sound\\Eto.wav,801,,124,sound\\On_s_lepestkami.wav,нет,804,2176,pics\\dis21.jpg,pics\\dis21.jpg,,,,pics\\Kokos_4.jpg,,,,,,0.652178755,pics\\Kokos_1.jpg,,,,0.214348937,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Gac,298,Fimon,sound\\Redkiy_plod.wav,117,17,экспл_новые_без_названия,экспл,Gac,_5,Gac_5,,2093,pics\\Gac_5.jpg,211,,0,0,0,0,,293,sound\\Na_kartinke.wav,801,,125,sound\\Kolyuchiy_li_on.wav,да,804,2205,pics\\dis46.jpg,pics\\dis46.jpg,,,,pics\\Kokos_5.jpg,,,,,,0.273426854,pics\\Peper_7.jpg,,,,0.079936759,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Gac,297,Fimon,sound\\Noviy_plod.wav,116,17,экспл_новые_без_названия,экспл,Gac,_6,Gac_6,,2094,pics\\Gac_6.jpg,211,,0,0,0,0,,294,sound\\Na_monitore.wav,801,,126,sound\\Oranzheviy_li_on.wav,да,804,2201,pics\\dis43.jpg,pics\\dis43.jpg,,,,pics\\Kokos_6.jpg,,,,,,0.58002815,pics\\Kokos_8.jpg,,,,0.803375427,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Gac,297,Fimon,sound\\Noviy_plod.wav,116,17,экспл_новые_без_названия,экспл,Gac,_7,Gac_7,,2095,pics\\Gac_7.jpg,211,,0,0,0,0,,295,sound\\Pered_vami.wav,801,,127,sound\\On_zernistiy.wav,нет,804,2197,pics\\dis54.jpg,pics\\dis54.jpg,,,,pics\\Kokos_7.jpg,,,,,,0.791122562,pics\\Finik_7.jpg,,,,0.9571706,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
Gac,298,Fimon,sound\\Redkiy_plod.wav,117,17,экспл_новые_без_названия,экспл,Gac,_8,Gac_8,,2096,pics\\Gac_8.jpg,211,,0,0,0,0,,296,sound\\Vi_vidite.wav,801,,128,sound\\Okruglya_li_on.wav,да,804,2218,pics\\dis64.jpg,pics\\dis64.jpg,,,,pics\\Kokos_8.jpg,,,,,,0.056266492,pics\\Tomat_7.jpg,,,,0.226691931,sound\\Redkiy_plod.wav,sound\\Redkiy_plod.wav,,,,
Noni,1213,Codis,sound\\Codis.wav,112,14,импл_новые_с_названием,импл_,Noni,_1,Noni_1,,2113,pics\\Noni_1.jpg,212,,257,sound\\Beliy_li_vnutri.wav,801,да,,0,0,0,,0,0,0,0,2043,pics\\Peper_3.jpg,0,pics\\Peper_3.jpg,,,pics\\Limon_1.jpg,,,,,,0.325857587,pics\\Peper_3.jpg,,,pics\\Peper_3.jpg,0.591546555,sound\\Redkiy_plod.wav,sound\\Noviy_plod.wav,,,,
